tickerID,fiscalQ,revenue,quarter,year,fiscalQ1,company_name,exchange,symbol
NYSE:PSXP,FQ12016,179,1,2016,2016Q1,Phillips 66 Partners LP,NYSE,PSXP
NYSE:PSXP,FQ22016,110.2,2,2016,2016Q2,Phillips 66 Partners LP,NYSE,PSXP
NYSE:PSXP,FQ32016,110.2,3,2016,2016Q3,Phillips 66 Partners LP,NYSE,PSXP
NYSE:PSXP,FQ42016,436.4,4,2016,2016Q4,Phillips 66 Partners LP,NYSE,PSXP
NYSE:PSXP,FQ12017,194,1,2017,2017Q1,Phillips 66 Partners LP,NYSE,PSXP
NYSE:PTHN,FQ12013,213.5,1,2013,2013Q1,NA,NA,NA
NYSE:PTHN,FQ22013,253.9,2,2013,2013Q2,NA,NA,NA
NYSE:PTHN,FQ32013,265.7,3,2013,2013Q3,NA,NA,NA
NYSE:PTHN,FQ12014,262.2,1,2014,2014Q1,NA,NA,NA
NYSE:PTHN,FQ32014,418.55,3,2014,2014Q3,NA,NA,NA
NYSE:PTHN,FQ42014,418.55,4,2014,2014Q4,NA,NA,NA
NYSE:PTHN,FQ12015,488.8,1,2015,2015Q1,NA,NA,NA
NYSE:PTHN,FQ32015,448.3,3,2015,2015Q3,NA,NA,NA
NYSE:PTHN,FQ42015,462,4,2015,2015Q4,NA,NA,NA
NYSE:PTHN,FQ12016,405.9,1,2016,2016Q1,NA,NA,NA
NYSE:PTHN,FQ22016,468.6,2,2016,2016Q2,NA,NA,NA
NYSE:PTHN,FQ32016,482,3,2016,2016Q3,NA,NA,NA
NYSE:PTHN,FQ42016,510.2,4,2016,2016Q4,NA,NA,NA
NYSE:PTHN,FQ12017,457.4,1,2017,2017Q1,NA,NA,NA
NYSE:PTHN,FQ22017,483.4,2,2017,2017Q2,NA,NA,NA
NYSE:PUMP,FQ42015,131.86587,4,2015,2015Q4,NA,NA,NA
NYSE:PUMP,FQ12016,87.93,1,2016,2016Q1,NA,NA,NA
NYSE:PUMP,FQ42016,163.92105,4,2016,2016Q4,NA,NA,NA
NYSE:PUMP,FQ12017,171.931,1,2017,2017Q1,NA,NA,NA
NYSE:PVH,FQ12013,1427.406,1,2013,2013Q1,NA,NA,NA
NYSE:PVH,FQ22013,1336.623,2,2013,2013Q2,NA,NA,NA
NYSE:PVH,FQ32013,1642.77,3,2013,2013Q3,NA,NA,NA
NYSE:PVH,FQ42013,1636.2,4,2013,2013Q4,NA,NA,NA
NYSE:PVH,FQ12014,1910.2,1,2014,2014Q1,NA,NA,NA
NYSE:PVH,FQ22014,1964.8,2,2014,2014Q2,NA,NA,NA
NYSE:PVH,FQ32014,2259.1,3,2014,2014Q3,NA,NA,NA
NYSE:PVH,FQ42014,2052.3,4,2014,2014Q4,NA,NA,NA
NYSE:PVH,FQ12015,1963.7,1,2015,2015Q1,NA,NA,NA
NYSE:PVH,FQ22015,1975.6,2,2015,2015Q2,NA,NA,NA
NYSE:PVH,FQ32015,2233.1,3,2015,2015Q3,NA,NA,NA
NYSE:PVH,FQ42015,2068.8,4,2015,2015Q4,NA,NA,NA
NYSE:PVH,FQ12016,1879.3,1,2016,2016Q1,NA,NA,NA
NYSE:PVH,FQ22016,1864,2,2016,2016Q2,NA,NA,NA
NYSE:PVH,FQ32016,2164.5,3,2016,2016Q3,NA,NA,NA
NYSE:PVH,FQ42016,2112.5,4,2016,2016Q4,NA,NA,NA
NYSE:PVH,FQ12017,1917.8,1,2017,2017Q1,NA,NA,NA
NYSE:PVH,FQ22017,1933.3,2,2017,2017Q2,NA,NA,NA
NYSE:PVH,FQ32017,2244.3,3,2017,2017Q3,NA,NA,NA
NYSE:PVH,FQ42017,2107.7,4,2017,2017Q4,NA,NA,NA
NYSE:PVH,FQ12018,1989,1,2018,2018Q1,NA,NA,NA
NYSE:PWR,FQ12013,1585.71,1,2013,2013Q1,NA,NA,NA
NYSE:PWR,FQ22013,1474.377,2,2013,2013Q2,NA,NA,NA
NYSE:PWR,FQ32013,1645.132,3,2013,2013Q3,NA,NA,NA
NYSE:PWR,FQ42013,1817.623,4,2013,2013Q4,NA,NA,NA
NYSE:PWR,FQ12014,1735.448,1,2014,2014Q1,NA,NA,NA
NYSE:PWR,FQ22014,1838.209,2,2014,2014Q2,NA,NA,NA
NYSE:PWR,FQ32014,2145.958,3,2014,2014Q3,NA,NA,NA
NYSE:PWR,FQ42014,2027.614,4,2014,2014Q4,NA,NA,NA
NYSE:PWR,FQ12015,1861.386,1,2015,2015Q1,NA,NA,NA
NYSE:PWR,FQ22015,1872.34,2,2015,2015Q2,NA,NA,NA
NYSE:PWR,FQ32015,1939.438,3,2015,2015Q3,NA,NA,NA
NYSE:PWR,FQ42015,1899.272,4,2015,2015Q4,NA,NA,NA
NYSE:PWR,FQ12016,1713.737,1,2016,2016Q1,NA,NA,NA
NYSE:PWR,FQ22016,1792.43,2,2016,2016Q2,NA,NA,NA
NYSE:PWR,FQ32016,2042.186,3,2016,2016Q3,NA,NA,NA
NYSE:PWR,FQ42016,2102.966,4,2016,2016Q4,NA,NA,NA
NYSE:PWR,FQ12017,2178.17,1,2017,2017Q1,NA,NA,NA
NYSE:PX,FQ12013,2888,1,2013,2013Q1,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ22013,3014,2,2013,2013Q2,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ32013,3013,3,2013,2013Q3,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ42013,3010,4,2013,2013Q4,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ12014,3026,1,2014,2014Q1,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ22014,3113,2,2014,2014Q2,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ32014,3144,3,2014,2014Q3,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ42014,2990,4,2014,2014Q4,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ12015,2757,1,2015,2015Q1,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ22015,2738,2,2015,2015Q2,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ32015,2686,3,2015,2015Q3,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ42015,2595,4,2015,2015Q4,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ12016,2509,1,2016,2016Q1,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ22016,2665,2,2016,2016Q2,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ32016,2716,3,2016,2016Q3,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ42016,2644,4,2016,2016Q4,"Praxair, Inc.",NYSE,PX
NYSE:PX,FQ12017,2728,1,2017,2017Q1,"Praxair, Inc.",NYSE,PX
NYSE:PXD,FQ12013,785,1,2013,2013Q1,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ22013,803,2,2013,2013Q2,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ32013,902,3,2013,2013Q3,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ42013,932,4,2013,2013Q4,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ12014,1037,1,2014,2014Q1,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ22014,1143,2,2014,2014Q2,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ32014,1169,3,2014,2014Q3,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ42014,976,4,2014,2014Q4,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ12015,620,1,2015,2015Q1,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ22015,832,2,2015,2015Q2,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ32015,883,3,2015,2015Q3,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ42015,807,4,2015,2015Q4,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ12016,632,1,2016,2016Q1,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ22016,1008,2,2016,2016Q2,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ32016,1087,3,2016,2016Q3,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ42016,1224,4,2016,2016Q4,Pioneer Natural Resources Company,NYSE,PXD
NYSE:PXD,FQ12017,1293,1,2017,2017Q1,Pioneer Natural Resources Company,NYSE,PXD
NYSE:Q,FQ12013,927.435,1,2013,2013Q1,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ22013,944.238,2,2013,2013Q2,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ32013,932.727,3,2013,2013Q3,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ42013,1003.94,4,2013,2013Q4,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ12014,1005.288,1,2014,2014Q1,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ22014,1035.476,2,2014,2014Q2,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ32014,1061.013,3,2014,2014Q3,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ42014,1064.045,4,2014,2014Q4,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ12015,1029.974,1,2015,2015Q1,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ22015,1074.366,2,2015,2015Q2,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ32015,1093.48,3,2015,2015Q3,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ42015,1128.18,4,2015,2015Q4,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ12016,1108,1,2016,2016Q1,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ22016,1167.064,2,2016,2016Q2,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ32016,1136.423,3,2016,2016Q3,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ42016,1952.491,4,2016,2016Q4,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:Q,FQ12017,1911,1,2017,2017Q1,"Quintiles IMS Holdings, Inc.",NYSE,Q
NYSE:QEP,FQ12013,696.5,1,2013,2013Q1,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ32013,716.7,3,2013,2013Q3,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ42013,606.6,4,2013,2013Q4,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ12014,815,1,2014,2014Q1,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ22014,888,2,2014,2014Q2,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ32014,906.6,3,2014,2014Q3,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ42014,672.5,4,2014,2014Q4,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ12015,463.7,1,2015,2015Q1,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ22015,569.4,2,2015,2015Q2,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ32015,504.8,3,2015,2015Q3,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ42015,465.6,4,2015,2015Q4,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ12016,259,1,2016,2016Q1,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ22016,334.2,2,2016,2016Q2,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ32016,379.9,3,2016,2016Q3,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ42016,397.8,4,2016,2016Q4,"QEP Resources, Inc.",NYSE,QEP
NYSE:QEP,FQ12017,416.1,1,2017,2017Q1,"QEP Resources, Inc.",NYSE,QEP
NYSE:QSR,FQ12013,327.7,1,2013,2013Q1,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ22013,278.3,2,2013,2013Q2,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ32013,275.1,3,2013,2013Q3,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ42013,265.2,4,2013,2013Q4,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ12014,240.9,1,2014,2014Q1,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ22014,261.2,2,2014,2014Q2,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ32014,278.9,3,2014,2014Q3,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ42014,417.8,4,2014,2014Q4,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ12015,933.3,1,2015,2015Q1,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ22015,1042.2,2,2015,2015Q2,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ32015,1019.7,3,2015,2015Q3,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ42015,1057,4,2015,2015Q4,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ12016,918.5,1,2016,2016Q1,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ22016,1040.2,2,2016,2016Q2,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ32016,1075.7,3,2016,2016Q3,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ42016,1111.4,4,2016,2016Q4,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QSR,FQ12017,1000.6,1,2017,2017Q1,Restaurant Brands International Inc.,NYSE,QSR
NYSE:QTWO,FQ12013,12.834,1,2013,2013Q1,NA,NA,NA
NYSE:QTWO,FQ22013,14.044,2,2013,2013Q2,NA,NA,NA
NYSE:QTWO,FQ32013,14.325,3,2013,2013Q3,NA,NA,NA
NYSE:QTWO,FQ42013,15.669,4,2013,2013Q4,NA,NA,NA
NYSE:QTWO,FQ12014,16.834,1,2014,2014Q1,NA,NA,NA
NYSE:QTWO,FQ22014,19.158,2,2014,2014Q2,NA,NA,NA
NYSE:QTWO,FQ32014,20.989,3,2014,2014Q3,NA,NA,NA
NYSE:QTWO,FQ42014,22.148,4,2014,2014Q4,NA,NA,NA
NYSE:QTWO,FQ12015,24.157,1,2015,2015Q1,NA,NA,NA
NYSE:QTWO,FQ22015,26.284,2,2015,2015Q2,NA,NA,NA
NYSE:QTWO,FQ32015,28.018,3,2015,2015Q3,NA,NA,NA
NYSE:QTWO,FQ42015,30.408,4,2015,2015Q4,NA,NA,NA
NYSE:QTWO,FQ12016,33.759,1,2016,2016Q1,NA,NA,NA
NYSE:QTWO,FQ22016,36.005,2,2016,2016Q2,NA,NA,NA
NYSE:QTWO,FQ32016,38.305,3,2016,2016Q3,NA,NA,NA
NYSE:QTWO,FQ42016,42.155,4,2016,2016Q4,NA,NA,NA
NYSE:QTWO,FQ12017,44.534,1,2017,2017Q1,NA,NA,NA
NYSE:QUAD,FQ12013,1129.5,1,2013,2013Q1,NA,NA,NA
NYSE:QUAD,FQ22013,1110.8,2,2013,2013Q2,NA,NA,NA
NYSE:QUAD,FQ32013,1206,3,2013,2013Q3,NA,NA,NA
NYSE:QUAD,FQ42013,1349.6,4,2013,2013Q4,NA,NA,NA
NYSE:QUAD,FQ12014,1102.8,1,2014,2014Q1,NA,NA,NA
NYSE:QUAD,FQ22014,1099,2,2014,2014Q2,NA,NA,NA
NYSE:QUAD,FQ32014,1236.4,3,2014,2014Q3,NA,NA,NA
NYSE:QUAD,FQ42014,1424.2,4,2014,2014Q4,NA,NA,NA
NYSE:QUAD,FQ12015,1088,1,2015,2015Q1,NA,NA,NA
NYSE:QUAD,FQ22015,1060,2,2015,2015Q2,NA,NA,NA
NYSE:QUAD,FQ32015,1135.5,3,2015,2015Q3,NA,NA,NA
NYSE:QUAD,FQ42015,1313.6,4,2015,2015Q4,NA,NA,NA
NYSE:QUAD,FQ12016,1042.5,1,2016,2016Q1,NA,NA,NA
NYSE:QUAD,FQ22016,1032.3,2,2016,2016Q2,NA,NA,NA
NYSE:QUAD,FQ32016,1056.4,3,2016,2016Q3,NA,NA,NA
NYSE:QUAD,FQ42016,1198.3,4,2016,2016Q4,NA,NA,NA
NYSE:QUAD,FQ12017,998.6,1,2017,2017Q1,NA,NA,NA
NYSE:QUOT,FQ12013,36.49,1,2013,2013Q1,NA,NA,NA
NYSE:QUOT,FQ22013,39.089,2,2013,2013Q2,NA,NA,NA
NYSE:QUOT,FQ32013,39.716,3,2013,2013Q3,NA,NA,NA
NYSE:QUOT,FQ42013,52.597,4,2013,2013Q4,NA,NA,NA
NYSE:QUOT,FQ12014,51.501,1,2014,2014Q1,NA,NA,NA
NYSE:QUOT,FQ22014,51.715,2,2014,2014Q2,NA,NA,NA
NYSE:QUOT,FQ32014,58.544,3,2014,2014Q3,NA,NA,NA
NYSE:QUOT,FQ42014,60.001,4,2014,2014Q4,NA,NA,NA
NYSE:QUOT,FQ12015,55.562,1,2015,2015Q1,NA,NA,NA
NYSE:QUOT,FQ22015,55.867,2,2015,2015Q2,NA,NA,NA
NYSE:QUOT,FQ32015,56.467,3,2015,2015Q3,NA,NA,NA
NYSE:QUOT,FQ42015,69.413,4,2015,2015Q4,NA,NA,NA
NYSE:QUOT,FQ12016,66.051,1,2016,2016Q1,NA,NA,NA
NYSE:QUOT,FQ22016,67.247,2,2016,2016Q2,NA,NA,NA
NYSE:QUOT,FQ32016,66.47,3,2016,2016Q3,NA,NA,NA
NYSE:QUOT,FQ42016,75.422,4,2016,2016Q4,NA,NA,NA
NYSE:QUOT,FQ12017,72.579,1,2017,2017Q1,NA,NA,NA
NYSE:R,FQ12013,1563.017,1,2013,2013Q1,NA,NA,NA
NYSE:R,FQ22013,1603.999,2,2013,2013Q2,NA,NA,NA
NYSE:R,FQ32013,1634.54,3,2013,2013Q3,NA,NA,NA
NYSE:R,FQ42013,1617.729,4,2013,2013Q4,NA,NA,NA
NYSE:R,FQ12014,1610.737,1,2014,2014Q1,NA,NA,NA
NYSE:R,FQ22014,1684.571,2,2014,2014Q2,NA,NA,NA
NYSE:R,FQ32014,1687.15,3,2014,2014Q3,NA,NA,NA
NYSE:R,FQ42014,1656.316,4,2014,2014Q4,NA,NA,NA
NYSE:R,FQ12015,1567.153,1,2015,2015Q1,NA,NA,NA
NYSE:R,FQ22015,1662.931,2,2015,2015Q2,NA,NA,NA
NYSE:R,FQ32015,1669.066,3,2015,2015Q3,NA,NA,NA
NYSE:R,FQ42015,1672.743,4,2015,2015Q4,NA,NA,NA
NYSE:R,FQ12016,1629.672,1,2016,2016Q1,NA,NA,NA
NYSE:R,FQ22016,1703.744,2,2016,2016Q2,NA,NA,NA
NYSE:R,FQ32016,1724.418,3,2016,2016Q3,NA,NA,NA
NYSE:R,FQ42016,1729.15,4,2016,2016Q4,NA,NA,NA
NYSE:R,FQ12017,1748.163,1,2017,2017Q1,NA,NA,NA
NYSE:RAD,FQ12013,6468.287,1,2013,2013Q1,NA,NA,NA
NYSE:RAD,FQ22013,6230.884,2,2013,2013Q2,NA,NA,NA
NYSE:RAD,FQ32013,6237.847,3,2013,2013Q3,NA,NA,NA
NYSE:RAD,FQ42013,6455.245,4,2013,2013Q4,NA,NA,NA
NYSE:RAD,FQ12014,6293.057,1,2014,2014Q1,NA,NA,NA
NYSE:RAD,FQ22014,6278.165,2,2014,2014Q2,NA,NA,NA
NYSE:RAD,FQ32014,6357.732,3,2014,2014Q3,NA,NA,NA
NYSE:RAD,FQ42014,6597.459,4,2014,2014Q4,NA,NA,NA
NYSE:RAD,FQ12015,6465.531,1,2015,2015Q1,NA,NA,NA
NYSE:RAD,FQ22015,6522.584,2,2015,2015Q2,NA,NA,NA
NYSE:RAD,FQ32015,6692.333,3,2015,2015Q3,NA,NA,NA
NYSE:RAD,FQ42015,6847.929,4,2015,2015Q4,NA,NA,NA
NYSE:RAD,FQ12016,6647.561,1,2016,2016Q1,NA,NA,NA
NYSE:RAD,FQ22016,7664.776,2,2016,2016Q2,NA,NA,NA
NYSE:RAD,FQ32016,8154.184,3,2016,2016Q3,NA,NA,NA
NYSE:RAD,FQ42016,8270.136,4,2016,2016Q4,NA,NA,NA
NYSE:RAD,FQ12017,8184.181,1,2017,2017Q1,NA,NA,NA
NYSE:RAD,FQ22017,8029.806,2,2017,2017Q2,NA,NA,NA
NYSE:RAD,FQ32017,8089.726,3,2017,2017Q3,NA,NA,NA
NYSE:RAD,FQ42017,8541.361,4,2017,2017Q4,NA,NA,NA
NYSE:RAI,FQ12013,1883,1,2013,2013Q1,NA,NA,NA
NYSE:RAI,FQ22013,2179,2,2013,2013Q2,NA,NA,NA
NYSE:RAI,FQ32013,2135,3,2013,2013Q3,NA,NA,NA
NYSE:RAI,FQ42013,2039,4,2013,2013Q4,NA,NA,NA
NYSE:RAI,FQ12014,1935,1,2014,2014Q1,NA,NA,NA
NYSE:RAI,FQ22014,2162,2,2014,2014Q2,NA,NA,NA
NYSE:RAI,FQ32014,2240,3,2014,2014Q3,NA,NA,NA
NYSE:RAI,FQ42014,2134,4,2014,2014Q4,NA,NA,NA
NYSE:RAI,FQ12015,2057,1,2015,2015Q1,NA,NA,NA
NYSE:RAI,FQ22015,2403,2,2015,2015Q2,NA,NA,NA
NYSE:RAI,FQ32015,3161,3,2015,2015Q3,NA,NA,NA
NYSE:RAI,FQ42015,3054,4,2015,2015Q4,NA,NA,NA
NYSE:RAI,FQ12016,2917,1,2016,2016Q1,NA,NA,NA
NYSE:RAI,FQ22016,3195,2,2016,2016Q2,NA,NA,NA
NYSE:RAI,FQ32016,3205,3,2016,2016Q3,NA,NA,NA
NYSE:RAI,FQ42016,3186,4,2016,2016Q4,NA,NA,NA
NYSE:RAI,FQ12017,2949,1,2017,2017Q1,NA,NA,NA
NYSE:RATE,FQ12013,108.448,1,2013,2013Q1,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ22013,105.546,2,2013,2013Q2,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ32013,121.178,3,2013,2013Q3,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ12014,136.275,1,2014,2014Q1,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ22014,130.367,2,2014,2014Q2,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ32014,141.65,3,2014,2014Q3,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ42014,-57.988,4,2014,2014Q4,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ12015,89.01,1,2015,2015Q1,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ22015,89.334,2,2015,2015Q2,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ32015,99.659,3,2015,2015Q3,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ42015,93.745,4,2015,2015Q4,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ12016,93.478,1,2016,2016Q1,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ22016,98.302,2,2016,2016Q2,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ32016,128.798,3,2016,2016Q3,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ42016,113.583,4,2016,2016Q4,"Bankrate, Inc.",NYSE,RATE
NYSE:RATE,FQ12017,118.659,1,2017,2017Q1,"Bankrate, Inc.",NYSE,RATE
NYSE:RBA,FQ12013,102.058,1,2013,2013Q1,NA,NA,NA
NYSE:RBA,FQ22013,128.322,2,2013,2013Q2,NA,NA,NA
NYSE:RBA,FQ32013,105.8,3,2013,2013Q3,NA,NA,NA
NYSE:RBA,FQ42013,131.223,4,2013,2013Q4,NA,NA,NA
NYSE:RBA,FQ12014,98.588,1,2014,2014Q1,NA,NA,NA
NYSE:RBA,FQ22014,141.835,2,2014,2014Q2,NA,NA,NA
NYSE:RBA,FQ32014,102.217,3,2014,2014Q3,NA,NA,NA
NYSE:RBA,FQ42014,138.457,4,2014,2014Q4,NA,NA,NA
NYSE:RBA,FQ12015,115.618,1,2015,2015Q1,NA,NA,NA
NYSE:RBA,FQ22015,155.477,2,2015,2015Q2,NA,NA,NA
NYSE:RBA,FQ32015,109.318,3,2015,2015Q3,NA,NA,NA
NYSE:RBA,FQ42015,135.462,4,2015,2015Q4,NA,NA,NA
NYSE:RBA,FQ12016,131.945,1,2016,2016Q1,NA,NA,NA
NYSE:RBA,FQ22016,158.805,2,2016,2016Q2,NA,NA,NA
NYSE:RBA,FQ32016,128.876,3,2016,2016Q3,NA,NA,NA
NYSE:RBA,FQ42016,146.769,4,2016,2016Q4,NA,NA,NA
NYSE:RBA,FQ12017,124.499,1,2017,2017Q1,NA,NA,NA
NYSE:RBC,FQ12013,778.2,1,2013,2013Q1,NA,NA,NA
NYSE:RBC,FQ22013,822,2,2013,2013Q2,NA,NA,NA
NYSE:RBC,FQ32013,768.2,3,2013,2013Q3,NA,NA,NA
NYSE:RBC,FQ42013,727.3,4,2013,2013Q4,NA,NA,NA
NYSE:RBC,FQ12014,801.2,1,2014,2014Q1,NA,NA,NA
NYSE:RBC,FQ22014,850.4,2,2014,2014Q2,NA,NA,NA
NYSE:RBC,FQ32014,829.8,3,2014,2014Q3,NA,NA,NA
NYSE:RBC,FQ42014,775.7,4,2014,2014Q4,NA,NA,NA
NYSE:RBC,FQ12015,911.7,1,2015,2015Q1,NA,NA,NA
NYSE:RBC,FQ22015,942.2,2,2015,2015Q2,NA,NA,NA
NYSE:RBC,FQ32015,882.3,3,2015,2015Q3,NA,NA,NA
NYSE:RBC,FQ42015,773.5,4,2015,2015Q4,NA,NA,NA
NYSE:RBC,FQ12016,818.2,1,2016,2016Q1,NA,NA,NA
NYSE:RBC,FQ22016,838.6,2,2016,2016Q2,NA,NA,NA
NYSE:RBC,FQ32016,809.6,3,2016,2016Q3,NA,NA,NA
NYSE:RBC,FQ42016,758.1,4,2016,2016Q4,NA,NA,NA
NYSE:RBC,FQ12017,813.5,1,2017,2017Q1,NA,NA,NA
NYSE:RCL,FQ12013,1911.22,1,2013,2013Q1,Royal Caribbean Cruises Ltd.,NYSE,RCL
NYSE:RCL,FQ22013,1882.767,2,2013,2013Q2,Royal Caribbean Cruises Ltd.,NYSE,RCL
NYSE:RCL,FQ32013,2311.749,3,2013,2013Q3,Royal Caribbean Cruises Ltd.,NYSE,RCL
NYSE:RCL,FQ42013,1854.158,4,2013,2013Q4,Royal Caribbean Cruises Ltd.,NYSE,RCL
NYSE:RCL,FQ12014,1887.224,1,2014,2014Q1,Royal Caribbean Cruises Ltd.,NYSE,RCL
NYSE:RCL,FQ22014,1980.043,2,2014,2014Q2,Royal Caribbean Cruises Ltd.,NYSE,RCL
NYSE:RCL,FQ32014,2388.762,3,2014,2014Q3,Royal Caribbean Cruises Ltd.,NYSE,RCL
NYSE:RCL,FQ42014,1817.826,4,2014,2014Q4,Royal Caribbean Cruises Ltd.,NYSE,RCL
NYSE:RCL,FQ12015,1815.599,1,2015,2015Q1,Royal Caribbean Cruises Ltd.,NYSE,RCL
NYSE:RCL,FQ22015,2058.322,2,2015,2015Q2,Royal Caribbean Cruises Ltd.,NYSE,RCL
NYSE:RCL,FQ32015,2523.1,3,2015,2015Q3,Royal Caribbean Cruises Ltd.,NYSE,RCL
NYSE:RCL,FQ42015,1902.053,4,2015,2015Q4,Royal Caribbean Cruises Ltd.,NYSE,RCL
NYSE:RCL,FQ12016,1917.795,1,2016,2016Q1,Royal Caribbean Cruises Ltd.,NYSE,RCL
